speaker_id,sentence_id,sentence_number,repetition_index,list_id,token_index,phoneme_label,phoneme_label_raw,word_label,onset,offset,duration,duration_ms,l1_status,native_language,gender,age,fr_level,ru_level,recording_duration,speaker_l1_from_filename,textgrid_path,wav_path,is_vowel,is_fricative,midpoint_s,f1_hz,f2_hz,f3_hz,f1_25_hz,f2_25_hz,f3_25_hz,f1_75_hz,f2_75_hz,f3_75_hz,f0_mean_hz,scg_hz,rms_energy,max_formant_hz,extraction_error
AB,FRcorp4,4,1,list1,11,ʁ,ʁ,trois,2.32,2.42,0.1,100.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,False,True,2.37,601.4471628197481,1310.9386670586878,,,,,,,,,4248.785965476664,0.0010069318189202345,5000,
AB,FRcorp4,4,1,list1,12,w,w,trois,2.42,2.48,0.06,60.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,False,False,2.45,462.20690744308155,984.2179971307193,,,,,,,,226.04187565204262,,0.012068216418448213,5000,
AB,FRcorp4,4,1,list1,13,a,a,trois,2.48,2.63,0.1499999999999999,149.99999999999991,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,True,False,2.5549999999999997,751.8237890890497,1282.8347583961975,2856.297735647039,669.1469009246705,1237.3321022383732,2850.723855909957,745.1950989418638,1284.7529576287793,2877.0265191262624,224.136544173266,,0.011390813391677378,5000,
AB,FRcorp4,4,1,list1,14,f,f,fois,2.63,2.79,0.1600000000000001,160.00000000000014,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,False,True,2.71,1010.3672329869428,1994.4081321405436,,,,,,,,,4697.07423385906,0.0005543870640267385,5000,
AB,FRcorp4,4,1,list1,15,w,w,fois,2.79,2.84,0.0499999999999998,49.99999999999982,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,False,False,2.815,550.3677895492899,961.0620592377359,,,,,,,,101.34236378503758,,0.00718844732274838,5000,
AB,FRcorp4,4,1,list1,16,a,a,fois,2.84,3.04,0.2000000000000001,200.00000000000017,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav,True,False,2.94,708.8725860584574,1403.3642227530224,2789.723357160671,761.6075541446078,1270.176051412569,2918.2811983824613,1195.5904659776104,1682.414668661879,3323.364757179238,208.94562256153762,,0.0070980131708023855,5000,
AB,FRcorp5,5,1,list1,2,d,d,dis,1.01263,1.19,0.17737,177.37000000000003,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,False,1.101315,308.32743451924705,1346.1553487651847,,,,,,,,207.19517283930466,,0.005895872705813285,5000,
AB,FRcorp5,5,1,list1,3,i,i,dis,1.19,1.45,0.26,260.0,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,True,False,1.3199999999999998,357.3826188216468,2675.2917111110605,3712.7231676313186,352.50848631685966,2636.017414101702,3502.6836159388736,428.0910780942858,2738.1958502367156,3885.536195628002,231.95135306987032,,0.009714477021013903,5000,
AB,FRcorp5,5,1,list1,5,d,d,divan,1.5369,1.71,0.1731,173.10000000000002,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,False,1.62345,227.00045137982264,631.0900562791761,,,,,,,,198.4717795227609,,0.0032630218995425044,5000,
AB,FRcorp5,5,1,list1,6,i,i,divan,1.71,1.8,0.09,90.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,True,False,1.755,375.4700944854883,2652.5022666720847,3382.98238349982,353.4608370732693,2611.7268263756855,3393.7926531037433,400.80356690997024,2580.154686635879,3050.8956455863386,221.20263612552648,,0.011632901473215388,5000,
AB,FRcorp5,5,1,list1,7,v,v,divan,1.8,1.87,0.07,70.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,True,1.835,324.25725219698205,1413.7375179191952,,,,,,,,204.91574961876583,2198.677337389672,0.008845164979132578,5000,
AB,FRcorp5,5,1,list1,8,ɑ̃,ɑ̃,divan,1.87,2.07752,0.2075199999999997,207.5199999999997,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,True,False,1.97376,477.639191142464,1080.6040866921257,2333.8026414418628,654.4574038807681,1208.3240383847128,2580.9698022589546,423.8161305616553,603.6965730581982,2414.6989107875047,255.05253134903455,,0.010927747403143388,5000,
AB,FRcorp5,5,1,list1,10,t,t,trois,2.6,2.65,0.0499999999999998,49.99999999999982,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,False,2.625,907.910926102735,1834.7164608291457,,,,,,,,,,0.0027555485925465787,5000,
AB,FRcorp5,5,1,list1,11,ʁ,ʁ,trois,2.65,2.72,0.0700000000000002,70.00000000000028,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,True,2.685,867.0285628099921,1155.7957981773195,,,,,,,,,4291.36873907186,0.0023559477462882154,5000,
AB,FRcorp5,5,1,list1,12,w,w,trois,2.72,2.8,0.0799999999999996,79.99999999999963,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,False,2.76,458.400802157994,1008.16305783116,,,,,,,,223.68801443293296,,0.01572940923471786,5000,
AB,FRcorp5,5,1,list1,13,a,a,trois,2.8,2.93,0.1300000000000003,130.00000000000034,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,True,False,2.865,831.1303216644715,1342.1357840522867,2777.3665756019313,716.2583093994336,1262.2646531016019,2826.7901766905056,742.7202596131191,1197.0025512474833,2794.0024168901737,230.2692492230536,,0.015253749282180998,5000,
AB,FRcorp5,5,1,list1,14,f,f,fois,2.93,3.09,0.1599999999999997,159.9999999999997,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,True,3.01,1279.0973622276686,2046.8944274836385,,,,,,,,,6100.197829183286,0.0008569668527058866,5000,
AB,FRcorp5,5,1,list1,15,w,w,fois,3.09,3.15,0.06,60.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,False,False,3.12,465.5890791649353,903.7744547497277,,,,,,,,212.42443449590877,,0.012146485502002265,5000,
AB,FRcorp5,5,1,list1,16,a,a,fois,3.15,3.32,0.1699999999999999,169.99999999999994,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav,True,False,3.235,376.3846687466847,1283.9559566781788,2977.394577387743,673.1197460101616,1180.0049838364248,3299.2022882185984,1131.677015011213,1319.555294883691,3349.1377858331193,209.4992156696492,,0.00688935958687265,5000,
AB,FRcorp6,6,1,list1,2,d,d,dis,0.64384,0.82,0.1761599999999999,176.16,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,0.7319199999999999,254.56909223857184,741.0472324421697,,,,,,,,210.15742604468204,,0.006292391066927333,5000,
AB,FRcorp6,6,1,list1,3,i,i,dis,0.82,1.09,0.2700000000000001,270.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,0.9550000000000001,393.995290881673,2684.9749002854387,3600.0221185937203,369.49447525954054,2704.046464442086,3509.0258940349654,472.5426590203243,2634.176448008533,3475.66244380068,223.07433169968778,,0.009180329202640036,5000,
AB,FRcorp6,6,1,list1,5,p,p,pour gabriel,1.27,1.34,0.07,70.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,1.3050000000000002,1228.0633254812253,2133.463172440876,,,,,,,,,,0.0008025207469816885,5000,
AB,FRcorp6,6,1,list1,6,u,u,pour gabriel,1.34,1.46,0.1199999999999998,119.99999999999989,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,1.4,443.66740210848786,929.8518794122622,2810.0986552335717,427.16032105496834,974.426183925277,2829.531611233726,448.8852739247835,803.9888783407566,2713.2847634940103,232.56503993727688,,0.011855826641520944,5000,
AB,FRcorp6,6,1,list1,7,ʀ,ʀ,pour gabriel,1.46,1.54974,0.0897399999999999,89.73999999999992,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,1.50487,429.13224467502573,1153.8814593517156,,,,,,,,242.52118883629092,,0.006720244123968906,5000,
AB,FRcorp6,6,1,list1,8,ɡ,ɡ,pour gabriel,1.54974,1.64,0.09026,90.26,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,1.5948699999999998,266.35492978117804,748.1687141946151,,,,,,,,213.14171340342435,,0.008188163353293414,5000,
AB,FRcorp6,6,1,list1,9,a,a,pour gabriel,1.64,1.73,0.09,90.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,1.685,690.0625576660967,1649.501137534601,2646.113338903337,646.8574879584534,1746.284587620765,2615.2191214153236,658.5214212395523,1442.1112499388903,2634.166603695696,219.64141748409384,,0.02029807406829336,5000,
AB,FRcorp6,6,1,list1,10,b,b,pour gabriel,1.73,1.81,0.08,80.00000000000007,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,1.77,268.09846025175824,1260.8435139827322,,,,,,,,203.2298330492622,,0.0024261591974081686,5000,
AB,FRcorp6,6,1,list1,11,ʁ,ʁ,pour gabriel,1.81,1.88,0.0699999999999998,69.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,True,1.845,1095.8557860191072,1587.6987940888446,,,,,,,,,4057.6815266397357,0.0023275101401089133,5000,
AB,FRcorp6,6,1,list1,12,i,i,pour gabriel,1.88,1.94,0.06,60.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,1.91,435.35646249021113,2467.599339637411,2953.9435188330717,,,,,,,222.32954327508395,,0.012382452236682601,5000,
AB,FRcorp6,6,1,list1,13,j,j,pour gabriel,1.94,2.03,0.0899999999999998,89.99999999999986,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,1.9849999999999999,400.469832234503,2522.3940534297863,,,,,,,,202.38328585620553,,0.00997392208533504,5000,
AB,FRcorp6,6,1,list1,14,ɛ,ɛ,pour gabriel,2.03,2.15,0.1200000000000001,120.00000000000011,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,2.09,453.9168841772851,2425.4461275164613,3174.2912829043976,423.2865960155117,2274.078311540612,2443.186018074007,468.8580252239546,2348.377264304256,3179.783360804293,232.5155366871836,,0.011336689234998892,5000,
AB,FRcorp6,6,1,list1,15,l,l,pour gabriel,2.15,2.22607,0.07607,76.07000000000008,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,2.188035,351.52952880909424,1956.21959174195,,,,,,,,350.07150991731487,,0.002360206604234648,5000,
AB,FRcorp6,6,1,list1,17,t,t,trois,2.47785,2.53,0.0521499999999997,52.14999999999969,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,2.5039249999999997,926.8818575577504,1953.1968668779082,,,,,,,,,,0.0020900024169996263,5000,
AB,FRcorp6,6,1,list1,18,ʁ,ʁ,trois,2.53,2.62,0.0900000000000003,90.0000000000003,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,True,2.575,862.248766384154,1407.4070419284697,,,,,,,,,3912.781048245382,0.002269398430331331,5000,
AB,FRcorp6,6,1,list1,19,w,w,trois,2.62,2.69,0.0699999999999998,69.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,2.6550000000000002,499.4521612241471,1026.3756847795569,,,,,,,,217.41232689101497,,0.014619884039843357,5000,
AB,FRcorp6,6,1,list1,20,a,a,trois,2.69,2.83,0.1400000000000001,140.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,2.76,780.945737866555,1331.8585707188115,2926.2487386710477,685.5885358792344,1274.4650550938952,2800.7796728646376,672.9686853208894,1241.0865365719537,2825.437896612484,227.4928641280233,,0.013405407910395548,5000,
AB,FRcorp6,6,1,list1,21,f,f,fois,2.83,3.0,0.1699999999999999,169.99999999999994,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,True,2.915,1328.2403690016315,1705.7919439117045,,,,,,,,,5804.820295454317,0.000663008489885311,5000,
AB,FRcorp6,6,1,list1,22,w,w,fois,3.0,3.05,0.0499999999999998,49.99999999999982,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,False,False,3.025,525.2093821440209,935.1901892941278,,,,,,,,215.80848161585197,,0.013299924683539669,5000,
AB,FRcorp6,6,1,list1,23,a,a,fois,3.05,3.23,0.1800000000000001,180.00000000000017,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp6.wav,True,False,3.1399999999999997,698.9677877964426,1299.7102625660773,2951.377531130995,723.4847998042541,1300.1421283955162,2829.5021538116052,877.0744680182528,1441.8387385085857,3262.016446349542,213.284153444662,,0.009730367950836483,5000,
AB,FRcorp7,7,1,list1,2,d,d,dis,0.61275,0.79,0.17725,177.25000000000003,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,False,0.7013750000000001,266.16749490823474,780.2916503261448,,,,,,,,207.86560279025707,,0.005321748462883339,5000,
AB,FRcorp7,7,1,list1,3,i,i,dis,0.79,1.02,0.2299999999999999,229.99999999999997,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,True,False,0.905,428.3837702080113,2686.054496892359,3641.7893061021127,379.9986421419718,2653.515402538872,3580.445575647465,453.7610491110508,2733.456943699333,3665.8686169722555,216.0048096011573,,0.008221586244143632,5000,
AB,FRcorp7,7,1,list1,5,l,l,louche,1.14614,1.19,0.04386,43.860000000000014,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,False,1.16807,403.0960801426567,1584.579719118101,,,,,,,,400.9040214312207,,0.0033784633278849925,5000,
AB,FRcorp7,7,1,list1,6,u,u,louche,1.19,1.39,0.1999999999999999,199.99999999999991,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,True,False,1.29,343.61274353558696,1073.9331299549615,2870.377096286662,351.1401009549111,1439.2329935328355,2972.3821814492867,308.3345443572131,1054.7275952068671,2822.6385954327766,242.61783847917002,,0.009897452198500103,5000,
AB,FRcorp7,7,1,list1,7,ʃ,ʃ,louche,1.39,1.67,0.28,280.0,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,True,1.5299999999999998,1407.122956623493,2588.9074987276163,,,,,,,,,4871.468044282245,0.006686475532803599,5000,
AB,FRcorp7,7,1,list1,9,t,t,trois,1.91,1.96,0.05,50.00000000000004,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,False,1.935,975.3386030884947,2213.9102715964914,,,,,,,,,,0.0015536143008201767,5000,
AB,FRcorp7,7,1,list1,10,ʁ,ʁ,trois,1.96,2.04,0.08,80.00000000000007,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,True,2.0,685.6263021922624,1226.9562001762565,,,,,,,,,4657.3484250993015,0.002231117675556964,5000,
AB,FRcorp7,7,1,list1,11,w,w,trois,2.04,2.12,0.08,80.00000000000007,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,False,2.08,478.60767969516587,961.4586016219565,,,,,,,,218.09222195171225,,0.017789919539902225,5000,
AB,FRcorp7,7,1,list1,12,a,a,trois,2.12,2.25,0.1299999999999999,129.9999999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,True,False,2.185,807.9081357593093,1317.323586892736,2885.8590382641723,755.1616528844414,1274.117168577992,2798.1058288289355,722.6657777780968,1244.2749029054378,2899.9062380549058,223.4717601031049,,0.012568268025322056,5000,
AB,FRcorp7,7,1,list1,13,f,f,fois,2.25,2.42,0.1699999999999999,169.99999999999994,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,True,2.335,1343.5787669905005,1957.4114023651582,,,,,,,,,5772.487004105217,0.000754116724032562,5000,
AB,FRcorp7,7,1,list1,14,w,w,fois,2.42,2.48,0.06,60.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,False,False,2.45,509.38794570813695,889.5538791386449,,,,,,,,,,0.010081639238715412,5000,
AB,FRcorp7,7,1,list1,15,a,a,fois,2.48,2.66,0.1800000000000001,180.00000000000017,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp7.wav,True,False,2.5700000000000003,854.9725945838683,1358.2176720461568,3029.3315542893197,845.7529643272236,1394.864905991604,2839.3531658757815,714.8851722772514,1309.619362927388,3329.470620224315,210.1316665163264,,0.008009291235976643,5000,
AB,FRcorp8,8,1,list1,2,l,l,la,1.01,1.13,0.1199999999999998,119.99999999999989,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,1.0699999999999998,421.1585230124579,1900.9661965740002,,,,,,,,105.29033898047392,,0.008903315232582781,5000,
